id,capacity_mw,capacity_log_mw,plant_age,abs_latitude,latitude,longitude,age_x_capacity,fuel_group,primary_fuel,other_fuel1,owner_bucket,capacity_band,lat_band,lon_band,underperforming
5743,5.0,1.791759469228055,3.0,36.4356,36.4356,-77.5664,5.375278407684165,renewable,Solar,__NONE__,Heelstone Energy Holdings  LLC,medium,lat_bin_3,lon_bin_8,0
5744,2.7,1.308332819650179,60.37037037037044,37.4028,37.4028,-102.6217,78.98453688999237,fossil,Oil,Gas,__OTHER_OWNER__,small,lat_bin_3,lon_bin_6,1
5745,10.0,2.3978952727983707,12.950000000000045,42.7094,42.7094,-87.8853,31.05274378273901,other,Waste,Gas,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,0
5746,955.6,6.863385331246197,60.0,46.6451,46.6451,-119.908,411.8031198747718,renewable,Hydro,__NONE__,__OTHER_OWNER__,utility,lat_bin_5,lon_bin_4,0
5747,1.0,0.6931471805599453,9.0,40.6844,40.6844,-74.4044,6.238324625039508,renewable,Solar,__NONE__,Consolidated Edison Development Inc.,tiny,lat_bin_4,lon_bin_8,0
5748,2.0,1.0986122886681096,3.0,41.7966,41.7966,-74.7081,3.2958368660043287,renewable,Solar,__NONE__,Tesla Inc.,tiny,lat_bin_4,lon_bin_8,1
5749,1086.2,6.991360862836934,18.8335481495119,41.8151,41.8151,-88.2265,131.67213144085244,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
5750,2.5,1.252762968495368,4.0,42.5441,42.5441,-71.5988,5.011051873981472,renewable,Solar,__NONE__,Terraform Arcadia,small,lat_bin_4,lon_bin_8,0
5751,1072.0,6.9782137426306985,52.75,39.8076,39.8076,-76.2993,368.10077492376934,renewable,Hydro,__NONE__,Exelon Power,utility,lat_bin_4,lon_bin_8,1
5752,120.0,4.795790545596741,12.0,32.2353,32.2353,-101.8367,57.549486547160896,renewable,Wind,__NONE__,Invenergy Services LLC,xlarge,lat_bin_3,lon_bin_6,0
5753,56.0,4.04305126783455,3.0,35.2531,35.2531,-118.0147,12.129153803503652,renewable,Solar,__NONE__,Sustainable Power Group  LLC,xlarge,lat_bin_3,lon_bin_5,0
5754,1.5,0.9162907318741551,2.0,31.138,31.138,-85.031,1.8325814637483102,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_2,lon_bin_7,1
5755,35.0,3.58351893845611,39.78571428571445,39.7606,39.7606,-105.215,142.57286062286153,fossil,Gas,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_6,0
5756,5.300000000000001,1.8405496333974871,99.0,40.2687,40.2687,-121.0895,182.21441370635122,renewable,Hydro,__NONE__,Pacific Gas & Electric Co.,medium,lat_bin_4,lon_bin_4,1
5757,4.9,1.7749523509116738,3.0,35.0123,35.0123,-78.0922,5.324857052735021,renewable,Solar,__NONE__,Cypress Creek Renewables,small,lat_bin_3,lon_bin_8,0
5758,502.7999999999999,6.222179363918509,49.999999999999545,40.787,40.787,-73.9048,311.1089681959226,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,1
5759,20.0,3.044522437723423,3.0,35.8504,35.8504,-119.027,9.13356731317027,renewable,Solar,__NONE__,Consolidated Edison Development Inc.,large,lat_bin_3,lon_bin_5,0
5760,52.5,3.979681653901961,3.0,31.8194,31.8194,-82.6022,11.939044961705882,renewable,Solar,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_7,0
5761,345.0,5.846438775057724,17.0,40.9479,40.9479,-95.964,99.3894591759813,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_6,1
5762,5.0,1.791759469228055,48.01999999999998,42.35,42.35,-97.7906,86.04028971233117,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_6,1
5763,3.0,1.3862943611198906,3.0,34.7802,34.7802,-118.1933,4.1588830833596715,renewable,Solar,__NONE__,Sustainable Power Group  LLC,small,lat_bin_3,lon_bin_5,0
5764,5.4,1.8562979903656263,8.0,39.9283,39.9283,-74.8144,14.85038392292501,renewable,Solar,__NONE__,NJR Clean Energy Ventures Corporation,medium,lat_bin_4,lon_bin_8,0
5765,54.5,4.0163830207523885,3.0,31.5559,31.5559,-84.1103,12.049149062257165,other,Waste,Gas,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_7,1
5766,11.9,2.5572273113676265,4.0,42.1622,42.1622,-71.8645,10.228909245470506,renewable,Solar,__NONE__,GSRP,large,lat_bin_4,lon_bin_8,0
5767,9.7,2.3702437414678603,31.0,46.1206,46.1206,-111.4077,73.47755598550367,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_5,lon_bin_5,0
5768,2.6,1.2809338454620645,25.346153846153584,43.72,43.72,-91.9777,32.466746313826604,fossil,Oil,Hydro,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,0
5769,38.0,3.6635616461296463,8.0,40.5228,40.5228,-78.4769,29.30849316903717,renewable,Wind,__NONE__,EDF Renewable Asset Holdings  Inc.,large,lat_bin_4,lon_bin_8,1
5770,1.1,0.7419373447293773,7.0,34.9214,34.9214,-81.7456,5.193561413105641,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_7,0
5771,60.0,4.110873864173311,96.0,35.3339,35.3339,-80.9867,394.6438909606379,renewable,Hydro,__NONE__,Duke Energy Carolinas  LLC,xlarge,lat_bin_3,lon_bin_7,0
5772,21.8,3.126760535960395,46.44495412844003,42.2278,42.2278,-97.0183,145.2222496632971,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_6,0
5773,5.0,1.791759469228055,4.0,35.4583,35.4583,-79.1811,7.16703787691222,renewable,Solar,__NONE__,SRE Utility Solar 1  LLC,medium,lat_bin_3,lon_bin_8,0
5774,8.2,2.2192034840549946,8.0,41.1666,41.1666,-74.7016,17.753627872439957,renewable,Solar,__NONE__,GSRP,medium,lat_bin_4,lon_bin_8,0
5775,33.599999999999994,3.5438536820636783,36.83035714285688,41.4515,41.4515,-90.1485,130.52139677243366,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,1
5776,4.6,1.7227665977411035,5.0,41.5933,41.5933,-71.0181,8.613832988705518,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
5777,644.1,6.469405343538196,17.0,39.8592,39.8592,-79.9182,109.97989084014934,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,0
5778,6.0,1.9459101490553132,10.0,41.8527,41.8527,-87.6185,19.45910149055313,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
5779,2.0,1.0986122886681096,99.0,34.1039,34.1039,-118.4134,108.76261657814284,renewable,Hydro,__NONE__,Los Angeles Department of Water & Power,tiny,lat_bin_3,lon_bin_5,1
5780,1.2,0.7884573603642702,30.0,43.1139,43.1139,-71.894,23.653720810928107,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
5781,9.0,2.302585092994046,8.0,27.8322,27.8322,-97.4403,18.420680743952367,renewable,Wind,__NONE__,__OTHER_OWNER__,medium,lat_bin_2,lon_bin_6,1
5782,6.8,2.0541237336955462,34.0,35.3461,35.3461,-119.6434,69.84020694564857,fossil,Gas,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_4,0
5783,402.5,6.000176487710004,19.428571428571104,37.9892,37.9892,-75.54,116.57485747550669,fossil,Oil,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_8,0
5784,176.2,5.177279038170981,50.64812712826324,41.635,41.635,-87.1387,262.21948690377627,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
5785,1.0,0.6931471805599453,7.0,40.5606,40.5606,-74.5514,4.852030263919617,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
5786,1.4,0.8754687373538999,48.71428571428555,45.7517,45.7517,-91.2028,42.64783420538269,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_5,lon_bin_7,0
5787,1.0,0.6931471805599453,4.0,34.0977,34.0977,-117.5445,2.772588722239781,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,1
5788,57.900000000000006,4.0758410906575415,33.76165803108802,48.6203,48.6203,-118.1111,137.60715309183672,other,Waste,Gas,Avista Corp,xlarge,lat_bin_5,lon_bin_5,0
5789,10.0,2.3978952727983707,37.0,43.3234,43.3234,-76.4208,88.72212509353972,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,medium,lat_bin_4,lon_bin_8,0
5790,7.5,2.1400661634962708,88.73333333333312,45.3547,45.3547,-87.6494,189.89520424090196,renewable,Hydro,__NONE__,Wisconsin Public Service Corp,medium,lat_bin_5,lon_bin_7,1
5791,10.0,2.3978952727983707,13.0,36.4669,36.4669,-101.8222,31.17263854637882,renewable,Wind,__NONE__,GlidePath Power Operations LLC,medium,lat_bin_3,lon_bin_6,1
5792,54.0,4.007333185232471,48.0,40.1228,40.1228,-77.1716,192.3519928911586,fossil,Oil,Gas,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,0
5793,13.0,2.639057329615259,9.0,47.6053,47.6053,-112.0969,23.75151596653733,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_5,lon_bin_5,0
5794,3.0,1.3862943611198906,3.0,37.6668,37.6668,-113.189,4.1588830833596715,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_5,0
5795,3.0,1.3862943611198906,4.0,35.8296,35.8296,-77.6159,5.545177444479562,renewable,Solar,__NONE__,Oppidum Renewables USA  LLC,small,lat_bin_3,lon_bin_8,0
5796,42.0,3.7612001156935624,21.0,39.1192,39.1192,-81.7375,78.98520242956481,renewable,Hydro,__NONE__,American Mun Power-Ohio  Inc,xlarge,lat_bin_4,lon_bin_7,0
5797,1.1,0.7419373447293773,93.0,44.9993,44.9993,-71.5302,69.0001730598321,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
5798,1.9,1.0647107369924282,19.0,44.42,44.42,-96.4347,20.229504002856135,renewable,Wind,__NONE__,CHI Operations Inc,tiny,lat_bin_4,lon_bin_6,0
5799,104.8,4.661550519424199,61.0,48.649,48.649,-121.6907,284.3545816848761,renewable,Hydro,__NONE__,Puget Sound Energy Inc,xlarge,lat_bin_5,lon_bin_4,0
5800,10.0,2.3978952727983707,5.0,34.3981,34.3981,-116.8655,11.989476363991853,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_5,0
5801,4.3,1.667706820558076,3.0,41.3813,41.3813,-72.0769,5.003120461674229,renewable,Solar,Storage,Tesla Inc.,small,lat_bin_4,lon_bin_8,1
5802,121.2,4.805659046737495,21.0,36.8682,36.8682,-89.8402,100.9188399814874,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_7,0
5803,1.0,0.6931471805599453,28.200000000000045,55.2049,55.2049,-132.8214,19.546750491790487,fossil,Oil,__NONE__,Alaska Power and Telephone Co,tiny,lat_bin_6,lon_bin_3,1
5804,23.2,3.186352633162641,103.39655172413791,45.4117,45.4117,-92.6469,329.457874846144,renewable,Hydro,__NONE__,Northern States Power Co - Minnesota,large,lat_bin_5,lon_bin_7,0
5805,319.0,5.768320995793772,12.0,46.1388,46.1388,-122.9855,69.21985194952526,fossil,Gas,__NONE__,Puget Sound Energy Inc,utility,lat_bin_5,lon_bin_4,0
5806,1295.0,7.16703787691222,6.0,26.7653,26.7653,-80.0525,43.00222726147332,fossil,Gas,Oil,Florida Power & Light Co,utility,lat_bin_2,lon_bin_8,0
5807,4.8,1.7578579175523736,6.0,34.3028,34.3028,-78.8358,10.547147505314243,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_8,0
5808,216.3,5.3812788872623845,16.3374942209889,40.9097,40.9097,-96.6131,87.9166127221788,fossil,Gas,Waste,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_6,1
5809,1.7,0.9932517730102834,19.0,45.2207,45.2207,-96.6168,18.871783687195386,fossil,Oil,__NONE__,__OTHER_OWNER__,tiny,lat_bin_5,lon_bin_6,0
5810,611.2,6.417059026511312,19.0,41.7122,41.7122,-90.2797,121.92412150371493,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
5811,10.8,2.468099531471619,20.0,41.5855,41.5855,-84.5794,49.361990629432384,fossil,Oil,__NONE__,American Mun Power-Ohio  Inc,medium,lat_bin_4,lon_bin_7,0
5812,48.2,3.8958936234982624,42.5,46.9057,46.9057,-98.6622,165.57547899867615,fossil,Oil,__NONE__,Otter Tail Power Co,xlarge,lat_bin_5,lon_bin_6,0
5813,60.5,4.119037174812473,17.0,34.0414,34.0414,-117.3603,70.02363197181204,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,1
5814,3.2,1.4350845252893227,9.875,42.2979,42.2979,-71.4361,14.171459687232062,fossil,Oil,Solar,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
5815,50.4,3.9396381724611196,12.0,40.4535,40.4535,-95.4683,47.275658069533435,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_6,1
5816,32.0,3.4965075614664802,6.0,32.9408,32.9408,-112.8814,20.979045368798882,renewable,Solar,__NONE__,Arizona Public Service Co,large,lat_bin_3,lon_bin_5,0
5817,84.0,4.442651256490317,83.6190476190477,35.2067,35.2067,-80.0648,371.4902669712859,renewable,Hydro,__NONE__,Duke Energy Progress - (NC),xlarge,lat_bin_3,lon_bin_8,1
5818,9.4,2.341805806147327,32.0,42.0906,42.0906,-72.5917,74.93778579671446,other,Waste,Gas,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,1
5819,146.3,4.9924713234685845,45.93438140806552,41.8653,41.8653,-71.1061,229.3260819410356,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,0
5820,112.0,4.727387818712341,19.0,37.6133,37.6133,-100.3782,89.82036855553447,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_6,1
5821,3.0,1.3862943611198906,73.0,40.263,40.263,-103.8069,101.19948836175202,fossil,Coal,Gas,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
5822,198.0,5.293304824724492,12.0,40.4792,40.4792,-88.7989,63.51965789669391,renewable,Wind,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
5823,5.0,1.791759469228055,5.0,35.1875,35.1875,-81.4407,8.958797346140274,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_7,0
5824,97.0,4.584967478670572,21.0,32.3102,32.3102,-86.5254,96.28431705208202,fossil,Gas,__NONE__,Alabama Power Co,xlarge,lat_bin_3,lon_bin_7,0
5825,3.0,1.3862943611198906,5.0,40.4382,40.4382,-74.1601,6.931471805599453,renewable,Solar,__NONE__,GSRP,small,lat_bin_4,lon_bin_8,0
5826,8.3,2.2300144001592104,29.204819277108754,43.8797,43.8797,-90.1645,65.12716754199982,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
5827,10.8,2.468099531471619,63.0,37.257,37.257,-119.1589,155.49027048271202,renewable,Hydro,__NONE__,Southern California Edison Co,medium,lat_bin_3,lon_bin_5,1
5828,6.6000000000000005,2.0281482472922856,26.09090909090901,39.6948,39.6948,-92.0467,52.916231542989465,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,0
5829,5.0,1.791759469228055,6.0,34.7169,34.7169,-118.2894,10.75055681536833,renewable,Solar,__NONE__,Sustainable Power Group  LLC,medium,lat_bin_3,lon_bin_5,0
5830,20.0,3.044522437723423,2.0,37.8341,37.8341,-76.8,6.089044875446846,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_8,1
5831,90.0,4.51085950651685,8.0,43.6631,43.6631,-82.7469,36.0868760521348,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_7,0
5832,32.0,3.4965075614664802,53.0,40.9353,40.9353,-76.0284,185.31490075772345,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
5833,18.5,2.970414465569701,52.0,39.6004,39.6004,-75.6268,154.46155220962444,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
5834,1591.0,7.3727463664043285,34.63419233186687,38.5367,38.5367,-77.2806,255.34911566812013,fossil,Oil,Gas,Virginia Electric & Power Co,utility,lat_bin_3,lon_bin_8,0
5835,1.4,0.8754687373538999,9.0,40.8256,40.8256,-74.7147,7.879218636185099,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
5836,9.2,2.322387720290225,23.217391304347984,41.5877,41.5877,-91.0195,53.919784462390815,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
5837,1.2,0.7884573603642702,5.0,39.7876,39.7876,-104.5859,3.942286801821351,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,0
5838,1.2,0.7884573603642702,21.0,40.9044,40.9044,-96.6231,16.557604567649673,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,1
5839,47.4,3.8794998137225862,37.5,38.9153,38.9153,-81.9081,145.48124301459697,renewable,Hydro,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_7,1
5840,229.6,5.440684607834958,16.0,29.3525,29.3525,-98.5761,87.05095372535934,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
5841,554.3,6.319508508247561,17.0,38.6281,38.6281,-104.7069,107.43164464020855,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_6,0
5842,5.0,1.791759469228055,7.0,34.3253,34.3253,-78.7931,12.542316284596385,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,1
5843,2.4,1.2237754316221157,7.0,42.4419,42.4419,-71.7222,8.56642802135481,renewable,Solar,__NONE__,SunEdison LLC,small,lat_bin_4,lon_bin_8,0
5844,150.4,5.019925341003349,5.0,36.7069,36.7069,-96.7003,25.099626705016746,renewable,Wind,__NONE__,Enel Green Power NA  Inc.,xlarge,lat_bin_3,lon_bin_6,0
5845,2.0,1.0986122886681096,2.0,38.8502,38.8502,-84.5923,2.197224577336219,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_7,1
5846,1.5,0.9162907318741551,4.0,40.7183,40.7183,-83.2287,3.6651629274966204,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_7,1
5847,932.0,6.838405200847344,43.504291845493526,29.9989,29.9989,-90.4768,297.4999756154036,fossil,Gas,Oil,Entergy Louisiana LLC,utility,lat_bin_2,lon_bin_7,0
5848,5.0,1.791759469228055,3.0,45.6236,45.6236,-94.0782,5.375278407684165,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_5,lon_bin_6,1
5849,102.0,4.634728988229636,9.0,43.4339,43.4339,-84.4975,41.712560894066726,renewable,Wind,__NONE__,DTE Electric Company,xlarge,lat_bin_4,lon_bin_7,1
5850,882.0,6.78332520060396,45.0,37.2144,37.2144,-76.4611,305.24963402717816,fossil,Oil,__NONE__,Virginia Electric & Power Co,utility,lat_bin_3,lon_bin_8,0
5851,22.9,3.173878458937465,35.0,42.6525,42.6525,-71.3224,111.08574606281128,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
5852,11.5,2.5257286443082556,20.0,33.1669,33.1669,-115.5114,50.51457288616511,renewable,Geothermal,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
5853,610.7,6.416241966248519,44.05027018175906,46.1724,46.1724,-123.1739,282.63719216478825,fossil,Gas,Oil,Portland General Electric Co,utility,lat_bin_5,lon_bin_4,1
5854,3.5,1.5040773967762742,5.0,34.0758,34.0758,-117.2414,7.520386983881371,renewable,Solar,__NONE__,Southern California Edison Co,small,lat_bin_3,lon_bin_5,0
5855,37.2,3.6428355156125294,65.0,41.4484,41.4484,-73.2953,236.7843085148144,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
5856,115.0,4.7535901911063645,58.043478260869506,39.0919,39.0919,-94.3261,275.9149089185648,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_6,1
5857,4.0,1.6094379124341003,3.0,44.0449,44.0449,-92.9886,4.828313737302301,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,1
5858,1.6,0.9555114450274365,15.0,33.7036,33.7036,-84.1494,14.332671675411547,fossil,Oil,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_7,1
5859,6.0,1.9459101490553132,21.0,33.4949,33.4949,-117.6146,40.86411313016158,other,Waste,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_5,0
5860,3.5,1.5040773967762742,6.0,36.1028,36.1028,-119.0397,9.024464380657644,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_5,0
5861,2.0,1.0986122886681096,8.0,38.5164,38.5164,-121.4753,8.788898309344876,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_4,0
5862,5.0,1.791759469228055,4.0,35.4538,35.4538,-79.1895,7.16703787691222,renewable,Solar,__NONE__,SRE Utility Solar 1  LLC,medium,lat_bin_3,lon_bin_8,0
5863,535.5,6.285066562070753,11.0,29.7516,29.7516,-94.9231,69.13573218277828,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
5864,8.0,2.1972245773362196,6.0,39.7439,39.7439,-86.2181,13.183347464017316,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
5865,30.0,3.4339872044851463,3.0,37.372,37.372,-104.843,10.30196161345544,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_6,0
5866,1.4,0.8754687373538999,33.0,33.051,33.051,-117.175,28.890468332678694,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,1
5867,1.3,0.832909122935104,10.615384615384755,67.5709,67.5709,-162.9657,8.841650689618913,fossil,Oil,__NONE__,Alaska Village Elec Coop  Inc,tiny,lat_bin_8,lon_bin_1,0
5868,4.9,1.7749523509116738,4.0,28.3737,28.3737,-81.5626,7.099809403646695,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_2,lon_bin_7,1
5869,33.599999999999994,3.5438536820636783,96.0,42.7936,42.7936,-72.9144,340.2099534781131,renewable,Hydro,__NONE__,Great River Hydro  LLC,large,lat_bin_4,lon_bin_8,0
5870,6.0,1.9459101490553132,17.0,44.5306,44.5306,-74.9331,33.08047253394032,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,medium,lat_bin_4,lon_bin_8,0
5871,179.8,5.1973914479580765,27.842046718576057,41.5572,41.5572,-93.5242,144.70601550877643,fossil,Gas,Oil,MidAmerican Energy Co,utility,lat_bin_4,lon_bin_7,1
5872,11.2,2.501435951739211,21.0,44.3996,44.3996,-96.4284,52.53015498652343,renewable,Wind,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_6,0
5873,5.0,1.791759469228055,6.0,35.0119,35.0119,-78.0783,10.75055681536833,renewable,Solar,__NONE__,SRE Utility Solar 1  LLC,medium,lat_bin_3,lon_bin_8,0
5874,150.0,5.017279836814924,12.0,30.8073,30.8073,-102.3556,60.20735804177909,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_6,1
5875,110.0,4.709530201312334,7.0,34.9383,34.9383,-118.3345,32.96671140918634,renewable,Solar,__NONE__,EDF Renewable Asset Holdings  Inc.,xlarge,lat_bin_3,lon_bin_5,0
5876,19.5,3.0204248861443626,5.0,35.6158,35.6158,-119.5783,15.102124430721812,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
5877,340.0,5.831882477283517,18.0,42.167,42.167,-83.5318,104.9738845911033,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
5878,3.0,1.3862943611198906,3.0,41.7419,41.7419,-92.6722,4.1588830833596715,renewable,Wind,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,0
5879,18.9,2.990719731730447,11.0,42.8744,42.8744,-115.0172,32.897917049034916,renewable,Wind,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_5,1
5880,585.9,6.374854447564289,17.184331797235018,45.0203,45.0203,-93.2753,109.54761398602407,fossil,Gas,Oil,Northern States Power Co - Minnesota,utility,lat_bin_4,lon_bin_7,0
5881,71.4,4.282206299391671,10.0,41.4164,41.4164,-97.2863,42.82206299391671,fossil,Coal,Waste,Archer Daniels Midland Co,xlarge,lat_bin_4,lon_bin_6,1
5882,1035.9,6.943990771564232,34.0,30.757,30.757,-91.3327,236.0956862331839,other,Nuclear,__NONE__,Entergy Louisiana LLC,utility,lat_bin_2,lon_bin_7,1
5883,20.0,3.044522437723423,6.0,34.6892,34.6892,-118.3247,18.26713462634054,renewable,Solar,__NONE__,Dominion Renewable Energy,large,lat_bin_3,lon_bin_5,0
5884,113.6,4.741447804280639,9.0,39.0072,39.0072,-79.8866,42.673030238525754,renewable,Wind,Storage,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,1
5885,1.9,1.0647107369924282,4.0,43.1056,43.1056,-82.6964,4.258842947969713,renewable,Solar,__NONE__,DTE Electric Company,tiny,lat_bin_4,lon_bin_7,0
5886,1902.9,7.551659692963631,38.02044248252673,30.7261,30.7261,-91.3692,287.11744300393923,fossil,Coal,Gas,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_7,1
5887,80.0,4.394449154672439,53.0,44.4494,44.4494,-122.5494,232.90580519763927,renewable,Hydro,__NONE__,USACE Northwestern Division,xlarge,lat_bin_4,lon_bin_4,1
5888,17.5,2.917770732084279,50.0,39.8069,39.8069,-89.6417,145.88853660421395,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,0
5889,1.2000000000000002,0.7884573603642703,32.0,46.3838,46.3838,-115.9493,25.23063553165665,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_5,lon_bin_5,0
5890,118.5,4.783316371371566,12.0,48.63,48.63,-98.315,57.39979645645879,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_5,lon_bin_6,0
5891,94.8,4.562262684976815,28.0,36.3432,36.3432,-114.9207,127.74335517935083,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,0
